series_id,year,period,value,footnote_codes
CUSR0000SEFR01,2003,M04,144.4,
CUSR0000SEFR01,2003,M05,146.0,
CUSR0000SEFR01,2003,M06,146.1,
CUSR0000SEFR01,2003,M07,145.8,
CUSR0000SEFR01,2003,M08,146.5,
CUSR0000SEFR01,2003,M09,146.1,
CUSR0000SEFR01,2003,M10,146.7,
CUSR0000SEFR01,2003,M11,146.6,
CUSR0000SEFR01,2003,M12,147.1,
CUSR0000SEFR01,2004,M01,147.0,
CUSR0000SEFR01,2004,M02,147.0,
CUSR0000SEFR01,2004,M03,147.0,
CUSR0000SEFR01,2004,M04,147.0,
CUSR0000SEFR01,2004,M05,147.4,
CUSR0000SEFR01,2004,M06,146.3,
CUSR0000SEFR01,2004,M07,147.1,
CUSR0000SEFR01,2004,M08,147.0,
CUSR0000SEFR01,2004,M09,146.9,
CUSR0000SEFR01,2004,M10,147.1,
CUSR0000SEFR01,2004,M11,146.2,
CUSR0000SEFR01,2004,M12,146.5,
CUSR0000SEFR01,2005,M01,146.3,
CUSR0000SEFR01,2005,M02,146.9,
CUSR0000SEFR01,2005,M03,144.9,
CUSR0000SEFR01,2005,M04,149.1,
CUSR0000SEFR01,2005,M05,145.9,
CUSR0000SEFR01,2005,M06,147.6,
CUSR0000SEFR01,2005,M07,147.5,
CUSR0000SEFR01,2005,M08,148.4,
CUSR0000SEFR01,2005,M09,148.1,
CUSR0000SEFR01,2005,M10,152.0,
CUSR0000SEFR01,2005,M11,154.9,
CUSR0000SEFR01,2005,M12,158.0,
CUSR0000SEFR01,2006,M01,157.2,
CUSR0000SEFR01,2006,M02,158.6,
CUSR0000SEFR01,2006,M03,159.7,
CUSR0000SEFR01,2006,M04,161.8,
CUSR0000SEFR01,2006,M05,163.5,
CUSR0000SEFR01,2006,M06,164.8,
CUSR0000SEFR01,2006,M07,165.6,
CUSR0000SEFR01,2006,M08,166.8,
CUSR0000SEFR01,2006,M09,166.3,
CUSR0000SEFR01,2006,M10,166.7,
CUSR0000SEFR01,2006,M11,169.4,
CUSR0000SEFR01,2006,M12,167.0,
CUSR0000SEFR01,2007,M01,166.698,
CUSR0000SEFR01,2007,M02,166.661,
CUSR0000SEFR01,2007,M03,167.417,
CUSR0000SEFR01,2007,M04,167.096,
CUSR0000SEFR01,2007,M05,167.124,
CUSR0000SEFR01,2007,M06,167.437,
CUSR0000SEFR01,2007,M07,168.669,
CUSR0000SEFR01,2007,M08,167.660,
CUSR0000SEFR01,2007,M09,167.714,
CUSR0000SEFR01,2007,M10,167.009,
CUSR0000SEFR01,2007,M11,165.557,
CUSR0000SEFR01,2007,M12,165.813,
CUSR0000SEFR01,2008,M01,166.134,
CUSR0000SEFR01,2008,M02,166.211,
CUSR0000SEFR01,2008,M03,164.536,
CUSR0000SEFR01,2008,M04,168.868,
CUSR0000SEFR01,2008,M05,168.561,
CUSR0000SEFR01,2008,M06,169.532,
CUSR0000SEFR01,2008,M07,170.272,
CUSR0000SEFR01,2008,M08,172.367,
CUSR0000SEFR01,2008,M09,175.132,
CUSR0000SEFR01,2008,M10,174.526,
CUSR0000SEFR01,2008,M11,173.857,
CUSR0000SEFR01,2008,M12,176.209,
CUSR0000SEFR01,2009,M01,176.982,
CUSR0000SEFR01,2009,M02,176.805,
CUSR0000SEFR01,2009,M03,178.044,
CUSR0000SEFR01,2009,M04,175.972,
CUSR0000SEFR01,2009,M05,177.033,
CUSR0000SEFR01,2009,M06,177.261,
CUSR0000SEFR01,2009,M07,177.036,
CUSR0000SEFR01,2009,M08,176.394,
CUSR0000SEFR01,2009,M09,179.004,
